status,seed,target_object,overall_success,target_success,initial_target_world_distance,final_target_world_distance,target_world_distance_delta,num_steps_executed,runtime_seconds_total,mean_step_duration,visual_detection_fallbacks,collision_proxy_events,interference_proxy_events,min_target_obstacle_distance,min_effector_non_target_distance,error
ok,45,red moon,False,False,0.2150963544845581,0.2150682508945465,2.810359001159668e-05,45,48.5678596496582,0.5929544024997287,0,92,28,0.0403410829603672,0.06716176867485046,
ok,46,red moon,False,False,0.4355698525905609,0.4867181181907654,-0.05114826560020447,45,47.354329347610474,0.572205744849311,0,92,12,0.027966288849711418,0.043118372559547424,
ok,47,red moon,False,False,0.28912243247032166,0.28912246227264404,-2.9802322387695312e-08,45,46.821701526641846,0.5632155153486463,0,0,4,0.09542471170425415,0.06858322769403458,
ok,48,red moon,False,False,0.4131946563720703,0.41466107964515686,-0.0014664232730865479,45,47.40428876876831,0.5706923643747965,1,54,56,0.051470447331666946,0.03290367126464844,
ok,49,red moon,False,False,0.39334455132484436,0.39333200454711914,1.2546777725219727e-05,45,48.3712158203125,0.5928855260213216,0,92,78,0.03850022703409195,0.03207051753997803,
ok,50,red moon,False,False,0.09734757989645004,0.09734734147787094,2.384185791015625e-07,45,47.785879611968994,0.5740758577982584,0,92,12,0.04077780619263649,0.05648602545261383,
